latitude,longitude,value
37.782,-122.452,9
37.782,-122.405,8
37.782,-122.43,8
37.782,-122.472,1
37.782,-122.487,4
37.782,-122.432,7
37.782,-122.45,13
37.782,-122.401,11
37.782,-122.447,14
37.782,-122.47,2
37.782,-122.451,12
37.782,-122.491,3
37.782,-122.471,3
37.782,-122.464,2
37.782,-122.442,6
37.782,-122.413,4
37.782,-122.428,13
37.782,-122.391,1
37.782,-122.398,5
37.782,-122.444,5
37.782,-122.433,2
37.782,-122.41,8
37.782,-122.388,5
37.782,-122.392,8
37.782,-122.449,7
37.782,-122.489,5
37.782,-122.461,2
37.782,-122.459,1
37.782,-122.406,6
37.782,-122.418,6
37.782,-122.479,8
37.782,-122.49,3
37.782,-122.469,1
37.782,-122.485,2
37.782,-122.426,8
37.782,-122.397,2
37.782,-122.481,1
37.782,-122.466,1
37.782,-122.48,3
37.782,-122.425,6
37.782,-122.408,1
37.782,-122.446,10
37.783,-122.421,23
37.783,-122.434,17
37.783,-122.41,13
37.783,-122.425,22
37.783,-122.414,6
37.783,-122.446,7
37.783,-122.438,12
37.783,-122.432,2
37.783,-122.393,9
37.783,-122.428,20
37.783,-122.457,13
37.783,-122.401,2
37.783,-122.424,17
37.783,-122.423,13
37.783,-122.4,14
37.783,-122.465,3
37.783,-122.436,10
37.783,-122.391,11
37.783,-122.394,9
37.783,-122.476,7
37.783,-122.486,2
37.783,-122.489,7
37.783,-122.452,6
37.783,-122.422,22
37.783,-122.478,4
37.783,-122.447,6
37.783,-122.462,4
37.783,-122.416,7
37.783,-122.477,3
37.783,-122.456,15
37.783,-122.444,15
37.783,-122.454,4
37.783,-122.439,28
37.783,-122.45,5
37.783,-122.459,5
37.783,-122.487,3
37.783,-122.449,9
37.783,-122.484,2
37.783,-122.431,16
37.783,-122.403,7
37.783,-122.479,1
37.783,-122.437,10
37.783,-122.49,2
37.783,-122.491,4
37.783,-122.406,10
37.783,-122.43,10
37.783,-122.473,3
37.783,-122.404,2
37.783,-122.433,3
37.783,-122.395,5
37.783,-122.468,7
37.783,-122.427,18
37.783,-122.461,2
37.783,-122.392,3
37.783,-122.443,7
37.783,-122.405,8
37.783,-122.388,4
37.783,-122.412,6
37.783,-122.481,1
37.783,-122.483,6
37.783,-122.417,4
37.783,-122.415,5
37.783,-122.467,2
37.783,-122.429,6
37.783,-122.453,3
37.783,-122.493,2
37.783,-122.409,24
37.783,-122.442,11
37.783,-122.419,6
37.783,-122.472,3
37.783,-122.466,2
37.783,-122.398,17
37.783,-122.413,10
37.783,-122.488,3
37.783,-122.448,5
37.783,-122.418,4
37.783,-122.397,4
37.783,-122.475,4
37.783,-122.402,2
37.783,-122.482,2
37.783,-122.441,17
37.783,-122.44,10
37.783,-122.435,1
37.783,-122.42,5
37.783,-122.389,7
37.783,-122.39,15
37.783,-122.471,2
37.783,-122.458,7
37.783,-122.464,1
37.783,-122.426,13
37.783,-122.47,3
37.783,-122.469,2
37.783,-122.407,1
37.783,-122.445,2
37.783,-122.46,1
37.783,-122.399,4
37.783,-122.451,2
37.783,-122.474,1
37.783,-122.455,3
37.783,-122.408,1
37.784,-122.474,8
37.784,-122.431,19
37.784,-122.409,3
37.784,-122.424,11
37.784,-122.421,25
37.784,-122.445,12
37.784,-122.468,12
37.784,-122.457,15
37.784,-122.46,2
37.784,-122.423,20
37.784,-122.403,10
37.784,-122.458,13
37.784,-122.449,3
37.784,-122.415,8
37.784,-122.48,7
37.784,-122.43,2
37.784,-122.399,10
37.784,-122.438,28
37.784,-122.439,12
37.784,-122.493,8
37.784,-122.405,5
37.784,-122.408,27
37.784,-122.452,4
37.784,-122.456,22
37.784,-122.471,3
37.784,-122.487,3
37.784,-122.412,10
37.784,-122.466,6
37.784,-122.478,2
37.784,-122.418,3
37.784,-122.479,2
37.784,-122.437,11
37.784,-122.422,23
37.784,-122.454,3
37.784,-122.433,10
37.784,-122.446,4
37.784,-122.461,2
37.784,-122.475,6
37.784,-122.492,16
37.784,-122.396,10
37.784,-122.469,6
37.784,-122.428,3
37.784,-122.393,4
37.784,-122.413,8
37.784,-122.419,20
37.784,-122.444,4
37.784,-122.47,5
37.784,-122.488,8
37.784,-122.388,4
37.784,-122.448,3
37.784,-122.491,14
37.784,-122.39,16
37.784,-122.467,3
37.784,-122.404,6
37.784,-122.443,9
37.784,-122.435,13
37.784,-122.49,7
37.784,-122.436,13
37.784,-122.481,3
37.784,-122.465,3
37.784,-122.397,6
37.784,-122.455,10
37.784,-122.489,7
37.784,-122.392,6
37.784,-122.464,5
37.784,-122.389,9
37.784,-122.42,4
37.784,-122.414,4
37.784,-122.463,6
37.784,-122.391,25
37.784,-122.427,7
37.784,-122.476,2
37.784,-122.45,1
37.784,-122.453,5
37.784,-122.472,1
37.784,-122.434,4
37.784,-122.425,2
37.784,-122.473,2
37.784,-122.485,2
37.784,-122.395,6
37.784,-122.426,5
37.784,-122.462,6
37.784,-122.416,7
37.784,-122.459,2
37.784,-122.398,9
37.784,-122.441,8
37.784,-122.402,1
37.784,-122.483,1
37.784,-122.482,5
37.784,-122.484,3
37.784,-122.477,5
37.784,-122.44,8
37.784,-122.451,4
37.784,-122.417,6
37.784,-122.432,4
37.784,-122.407,2
37.784,-122.4,1
37.784,-122.442,5
37.785,-122.445,16
37.785,-122.438,14
37.785,-122.435,19
37.785,-122.391,20
37.785,-122.415,13
37.785,-122.423,30
37.785,-122.48,14
37.785,-122.458,8
37.785,-122.492,1
37.785,-122.49,13
37.785,-122.44,19
37.785,-122.43,11
37.785,-122.396,25
37.785,-122.422,20
37.785,-122.455,10
37.785,-122.407,23
37.785,-122.395,3
37.785,-122.437,9
37.785,-122.457,13
37.785,-122.456,15
37.785,-122.478,8
37.785,-122.45,2
37.785,-122.483,8
37.785,-122.461,4
37.785,-122.472,4
37.785,-122.491,5
37.785,-122.479,6
37.785,-122.421,20
37.785,-122.444,10
37.785,-122.424,3
37.785,-122.493,6
37.785,-122.459,4
37.785,-122.428,10
37.785,-122.405,2
37.785,-122.443,15
37.785,-122.389,7
37.785,-122.466,4
37.785,-122.433,22
37.785,-122.414,5
37.785,-122.418,6
37.785,-122.413,2
37.785,-122.398,5
37.785,-122.426,12
37.785,-122.416,4
37.785,-122.429,11
37.785,-122.462,7
37.785,-122.432,16
37.785,-122.482,2
37.785,-122.471,4
37.785,-122.489,13
37.785,-122.484,5
37.785,-122.411,12
37.785,-122.436,14
37.785,-122.469,6
37.785,-122.464,6
37.785,-122.485,4
37.785,-122.465,4
37.785,-122.453,8
37.785,-122.487,2
37.785,-122.397,14
37.785,-122.404,4
37.785,-122.409,7
37.785,-122.4,10
37.785,-122.486,4
37.785,-122.442,14
37.785,-122.467,7
37.785,-122.42,9
37.785,-122.47,4
37.785,-122.425,11
37.785,-122.431,10
37.785,-122.475,2
37.785,-122.388,2
37.785,-122.434,14
37.785,-122.452,2
37.785,-122.408,7
37.785,-122.474,4
37.785,-122.481,4
37.785,-122.427,11
37.785,-122.476,4
37.785,-122.41,5
37.785,-122.473,4
37.785,-122.46,2
37.785,-122.477,3
37.785,-122.441,6
37.785,-122.488,9
37.785,-122.419,7
37.785,-122.406,7
37.785,-122.401,4
37.785,-122.446,5
37.785,-122.403,1
37.785,-122.463,2
37.785,-122.399,5
37.785,-122.468,3
37.785,-122.439,3
37.785,-122.447,31
37.785,-122.394,1
37.785,-122.39,1
37.786,-122.443,5
37.786,-122.446,22
37.786,-122.43,27
37.786,-122.409,7
37.786,-122.431,25
37.786,-122.416,11
37.786,-122.42,23
37.786,-122.406,8
37.786,-122.436,6
37.786,-122.476,6
37.786,-122.413,9
37.786,-122.419,4
37.786,-122.394,19
37.786,-122.401,6
37.786,-122.422,5
37.786,-122.458,2
37.786,-122.486,7
37.786,-122.437,15
37.786,-122.397,17
37.786,-122.475,11
37.786,-122.44,11
37.786,-122.456,17
37.786,-122.425,21
37.786,-122.424,25
37.786,-122.455,4
37.786,-122.472,3
37.786,-122.435,25
37.786,-122.468,8
37.786,-122.457,13
37.786,-122.453,10
37.786,-122.429,7
37.786,-122.444,15
37.786,-122.411,6
37.786,-122.399,10
37.786,-122.433,25
37.786,-122.469,4
37.786,-122.415,8
37.786,-122.465,6
37.786,-122.491,12
37.786,-122.389,16
37.786,-122.48,8
37.786,-122.428,15
37.786,-122.488,6
37.786,-122.414,3
37.786,-122.451,9
37.786,-122.403,2
37.786,-122.438,10
37.786,-122.442,8
37.786,-122.47,5
37.786,-122.445,15
37.786,-122.452,14
37.786,-122.39,6
37.786,-122.477,7
37.786,-122.461,3
37.786,-122.396,15
37.786,-122.471,5
37.786,-122.483,3
37.786,-122.463,4
37.786,-122.473,2
37.786,-122.49,8
37.786,-122.459,4
37.786,-122.388,8
37.786,-122.484,7
37.786,-122.46,6
37.786,-122.462,7
37.786,-122.464,4
37.786,-122.466,5
37.786,-122.407,1
37.786,-122.423,4
37.786,-122.421,5
37.786,-122.393,9
37.786,-122.402,9
37.786,-122.479,6
37.786,-122.481,8
37.786,-122.412,1
37.786,-122.485,4
37.786,-122.392,4
37.786,-122.434,25
37.786,-122.41,5
37.786,-122.427,6
37.786,-122.426,14
37.786,-122.441,6
37.786,-122.482,5
37.786,-122.478,7
37.786,-122.474,7
37.786,-122.467,2
37.786,-122.432,11
37.786,-122.405,6
37.786,-122.398,10
37.786,-122.395,6
37.786,-122.45,2
37.786,-122.4,3
37.786,-122.417,4
37.786,-122.454,11
37.786,-122.439,4
37.786,-122.418,4
37.786,-122.489,3
37.786,-122.487,4
37.786,-122.492,3
37.786,-122.494,1
37.786,-122.493,2
37.787,-122.44,12
37.787,-122.474,8
37.787,-122.446,13
37.787,-122.444,19
37.787,-122.487,10
37.787,-122.402,14
37.787,-122.397,5
37.787,-122.482,4
37.787,-122.41,7
37.787,-122.457,11
37.787,-122.429,11
37.787,-122.438,16
37.787,-122.42,21
37.787,-122.405,3
37.787,-122.431,10
37.787,-122.435,10
37.787,-122.445,17
37.787,-122.423,32
37.787,-122.46,10
37.787,-122.432,34
37.787,-122.473,5
37.787,-122.398,3
37.787,-122.417,6
37.787,-122.486,12
37.787,-122.466,6
37.787,-122.442,22
37.787,-122.484,22
37.787,-122.414,2
37.787,-122.396,6
37.787,-122.48,5
37.787,-122.388,5
37.787,-122.463,9
37.787,-122.433,26
37.787,-122.479,3
37.787,-122.451,10
37.787,-122.428,18
37.787,-122.488,11
37.787,-122.475,6
37.787,-122.469,3
37.787,-122.425,32
37.787,-122.394,15
37.787,-122.389,6
37.787,-122.453,10
37.787,-122.4,1
37.787,-122.455,14
37.787,-122.471,1
37.787,-122.436,3
37.787,-122.465,6
37.787,-122.418,3
37.787,-122.407,6
37.787,-122.468,9
37.787,-122.439,7
37.787,-122.459,10
37.787,-122.43,22
37.787,-122.47,3
37.787,-122.476,1
37.787,-122.401,4
37.787,-122.422,17
37.787,-122.437,17
37.787,-122.481,3
37.787,-122.443,21
37.787,-122.49,6
37.787,-122.421,7
37.787,-122.395,4
37.787,-122.415,12
37.787,-122.452,17
37.787,-122.45,10
37.787,-122.493,3
37.787,-122.458,6
37.787,-122.412,4
37.787,-122.477,3
37.787,-122.454,14
37.787,-122.404,14
37.787,-122.483,2
37.787,-122.413,5
37.787,-122.485,6
37.787,-122.447,17
37.787,-122.427,16
37.787,-122.406,1
37.787,-122.461,7
37.787,-122.464,12
37.787,-122.403,5
37.787,-122.434,18
37.787,-122.449,10
37.787,-122.392,10
37.787,-122.419,3
37.787,-122.462,4
37.787,-122.426,24
37.787,-122.391,6
37.787,-122.441,11
37.787,-122.491,4
37.787,-122.448,10
37.787,-122.456,7
37.787,-122.424,14
37.787,-122.393,9
37.787,-122.416,4
37.787,-122.409,2
37.787,-122.399,1
37.787,-122.489,1
37.787,-122.408,1
37.788,-122.453,15
37.788,-122.413,4
37.788,-122.444,21
37.788,-122.423,15
37.788,-122.487,7
37.788,-122.415,6
37.788,-122.435,13
37.788,-122.429,26
37.788,-122.464,11
37.788,-122.43,16
37.788,-122.486,16
37.788,-122.465,8
37.788,-122.436,14
37.788,-122.394,4
37.788,-122.459,16
37.788,-122.393,9
37.788,-122.447,8
37.788,-122.425,32
37.788,-122.401,5
37.788,-122.455,19
37.788,-122.437,21
37.788,-122.485,15
37.788,-122.442,12
37.788,-122.422,17
37.788,-122.433,20
37.788,-122.439,12
37.788,-122.406,8
37.788,-122.452,12
37.788,-122.421,2
37.788,-122.42,23
37.788,-122.391,8
37.788,-122.44,3
37.788,-122.404,6
37.788,-122.445,18
37.788,-122.457,15
37.788,-122.458,8
37.788,-122.418,6
37.788,-122.451,15
37.788,-122.449,18
37.788,-122.428,9
37.788,-122.443,15
37.788,-122.45,14
37.788,-122.414,3
37.788,-122.434,20
37.788,-122.432,17
37.788,-122.454,20
37.788,-122.396,14
37.788,-122.39,6
37.788,-122.41,8
37.788,-122.466,9
37.788,-122.397,8
37.788,-122.427,12
37.788,-122.403,10
37.788,-122.489,1
37.788,-122.488,7
37.788,-122.424,13
37.788,-122.419,3
37.788,-122.399,13
37.788,-122.441,10
37.788,-122.392,13
37.788,-122.456,12
37.788,-122.388,8
37.788,-122.426,11
37.788,-122.395,1
37.788,-122.49,8
37.788,-122.448,5
37.788,-122.411,1
37.788,-122.417,5
37.788,-122.389,7
37.788,-122.412,6
37.788,-122.431,20
37.788,-122.405,7
37.788,-122.446,9
37.788,-122.402,3
37.788,-122.416,5
37.788,-122.398,2
37.788,-122.438,9
37.788,-122.46,1
37.789,-122.43,18
37.789,-122.445,11
37.789,-122.422,20
37.789,-122.429,13
37.789,-122.436,16
37.789,-122.419,17
37.789,-122.394,3
37.789,-122.487,13
37.789,-122.438,12
37.789,-122.489,6
37.789,-122.447,13
37.789,-122.454,21
37.789,-122.458,18
37.789,-122.449,12
37.789,-122.452,24
37.789,-122.451,20
37.789,-122.392,12
37.789,-122.4,12
37.789,-122.407,9
37.789,-122.393,3
37.789,-122.434,18
37.789,-122.426,23
37.789,-122.425,26
37.789,-122.402,9
37.789,-122.446,22
37.789,-122.428,9
37.789,-122.39,10
37.789,-122.399,14
37.789,-122.396,6
37.789,-122.444,18
37.789,-122.45,13
37.789,-122.442,11
37.789,-122.459,11
37.789,-122.413,12
37.789,-122.391,5
37.789,-122.433,10
37.789,-122.457,20
37.789,-122.488,2
37.789,-122.443,14
37.789,-122.414,8
37.789,-122.427,15
37.789,-122.437,24
37.789,-122.398,9
37.789,-122.432,17
37.789,-122.455,12
37.789,-122.389,23
37.789,-122.464,1
37.789,-122.415,8
37.789,-122.424,17
37.789,-122.431,12
37.789,-122.485,11
37.789,-122.395,21
37.789,-122.439,21
37.789,-122.42,18
37.789,-122.421,9
37.789,-122.435,4
37.789,-122.397,3
37.789,-122.456,17
37.789,-122.44,14
37.789,-122.423,28
37.789,-122.412,7
37.789,-122.441,26
37.789,-122.486,13
37.789,-122.448,9
37.789,-122.417,3
37.789,-122.401,19
37.789,-122.388,5
37.789,-122.403,1
37.789,-122.418,1
37.789,-122.405,3
37.789,-122.453,14
37.789,-122.416,3
37.789,-122.46,2
37.789,-122.409,2
37.789,-122.41,1
37.79,-122.443,18
37.79,-122.4,22
37.79,-122.412,8
37.79,-122.436,18
37.79,-122.45,13
37.79,-122.414,4
37.79,-122.401,25
37.79,-122.451,17
37.79,-122.428,10
37.79,-122.396,2
37.79,-122.424,11
37.79,-122.458,10
37.79,-122.449,20
37.79,-122.439,14
37.79,-122.456,19
37.79,-122.442,8
37.79,-122.43,18
37.79,-122.415,8
37.79,-122.457,10
37.79,-122.432,15
37.79,-122.402,6
37.79,-122.444,15
37.79,-122.407,7
37.79,-122.452,10
37.79,-122.437,11
37.79,-122.392,20
37.79,-122.398,2
37.79,-122.406,4
37.79,-122.413,9
37.79,-122.395,6
37.79,-122.419,14
37.79,-122.435,12
37.79,-122.446,16
37.79,-122.391,13
37.79,-122.41,5
37.79,-122.429,11
37.79,-122.389,4
37.79,-122.441,16
37.79,-122.454,22
37.79,-122.447,13
37.79,-122.405,4
37.79,-122.393,10
37.79,-122.42,6
37.79,-122.427,15
37.79,-122.39,3
37.79,-122.431,19
37.79,-122.434,12
37.79,-122.394,2
37.79,-122.422,8
37.79,-122.421,13
37.79,-122.455,14
37.79,-122.448,9
37.79,-122.426,16
37.79,-122.409,7
37.79,-122.418,6
37.79,-122.399,1
37.79,-122.425,12
37.79,-122.403,2
37.79,-122.433,10
37.79,-122.44,13
37.79,-122.411,2
37.79,-122.453,9
37.79,-122.416,6
37.79,-122.438,9
37.79,-122.445,11
37.79,-122.423,10
37.79,-122.417,3
37.79,-122.408,4
37.791,-122.444,6
37.791,-122.45,6
37.791,-122.431,7
37.791,-122.407,13
37.791,-122.428,4
37.791,-122.436,9
37.791,-122.435,13
37.791,-122.429,2
37.791,-122.454,3
37.791,-122.449,28
37.791,-122.413,4
37.791,-122.419,10
37.791,-122.442,16
37.791,-122.397,4
37.791,-122.443,18
37.791,-122.414,15
37.791,-122.432,5
37.791,-122.452,3
37.791,-122.448,19
37.791,-122.426,20
37.791,-122.42,8
37.791,-122.427,6
37.791,-122.4,7
37.791,-122.423,7
37.791,-122.409,18
37.791,-122.39,5
37.791,-122.451,10
37.791,-122.422,14
37.791,-122.396,21
37.791,-122.408,17
37.791,-122.412,4
37.791,-122.424,25
37.791,-122.441,15
37.791,-122.447,14
37.791,-122.421,14
37.791,-122.406,2
37.791,-122.433,16
37.791,-122.392,16
37.791,-122.399,25
37.791,-122.453,4
37.791,-122.417,12
37.791,-122.446,15
37.791,-122.394,4
37.791,-122.416,16
37.791,-122.411,14
37.791,-122.434,16
37.791,-122.44,8
37.791,-122.393,9
37.791,-122.402,4
37.791,-122.418,7
37.791,-122.41,2
37.791,-122.425,5
37.791,-122.404,2
37.791,-122.439,4
37.791,-122.445,9
37.791,-122.401,3
37.791,-122.43,4
37.791,-122.391,8
37.791,-122.415,15
37.791,-122.398,10
37.791,-122.395,6
37.791,-122.403,1
37.792,-122.411,12
37.792,-122.442,22
37.792,-122.392,13
37.792,-122.398,23
37.792,-122.408,7
37.792,-122.396,5
37.792,-122.414,19
37.792,-122.395,6
37.792,-122.423,11
37.792,-122.409,13
37.792,-122.391,5
37.792,-122.435,19
37.792,-122.426,14
37.792,-122.433,11
37.792,-122.399,4
37.792,-122.412,10
37.792,-122.434,20
37.792,-122.448,14
37.792,-122.44,15
37.792,-122.413,22
37.792,-122.443,18
37.792,-122.431,4
37.792,-122.421,8
37.792,-122.441,13
37.792,-122.424,11
37.792,-122.429,9
37.792,-122.449,4
37.792,-122.446,29
37.792,-122.445,17
37.792,-122.447,8
37.792,-122.403,1
37.792,-122.416,16
37.792,-122.42,1
37.792,-122.393,10
37.792,-122.397,7
37.792,-122.405,3
37.792,-122.425,4
37.792,-122.407,4
37.792,-122.432,5
37.792,-122.41,6
37.792,-122.415,23
37.792,-122.419,2
37.792,-122.439,5
37.792,-122.404,10
37.792,-122.402,8
37.792,-122.438,11
37.792,-122.422,8
37.792,-122.417,3
37.792,-122.444,6
37.792,-122.437,10
37.792,-122.43,4
37.792,-122.401,1
37.792,-122.436,9
37.792,-122.418,1
37.792,-122.406,1
37.792,-122.394,11
37.792,-122.428,8
37.792,-122.427,1
37.793,-122.431,19
37.793,-122.441,20
37.793,-122.44,20
37.793,-122.427,8
37.793,-122.421,10
37.793,-122.397,19
37.793,-122.436,13
37.793,-122.413,11
37.793,-122.402,10
37.793,-122.442,11
37.793,-122.434,6
37.793,-122.426,12
37.793,-122.412,13
37.793,-122.392,8
37.793,-122.433,14
37.793,-122.445,22
37.793,-122.42,8
37.793,-122.396,14
37.793,-122.403,13
37.793,-122.414,14
37.793,-122.399,6
37.793,-122.447,3
37.793,-122.43,7
37.793,-122.425,10
37.793,-122.404,7
37.793,-122.405,8
37.793,-122.394,11
37.793,-122.409,16
37.793,-122.393,17
37.793,-122.416,9
37.793,-122.411,7
37.793,-122.424,7
37.793,-122.438,20
37.793,-122.432,11
37.793,-122.439,8
37.793,-122.391,2
37.793,-122.406,4
37.793,-122.446,9
37.793,-122.428,8
37.793,-122.408,5
37.793,-122.423,14
37.793,-122.443,22
37.793,-122.435,5
37.793,-122.41,5
37.793,-122.437,12
37.793,-122.444,12
37.793,-122.401,8
37.793,-122.395,10
37.793,-122.415,5
37.793,-122.418,4
37.793,-122.4,4
37.793,-122.429,10
37.793,-122.422,1
37.793,-122.407,8
37.793,-122.398,1
37.794,-122.393,14
37.794,-122.406,7
37.794,-122.443,27
37.794,-122.434,8
37.794,-122.413,5
37.794,-122.425,14
37.794,-122.416,6
37.794,-122.398,9
37.794,-122.409,5
37.794,-122.426,18
37.794,-122.412,5
37.794,-122.415,21
37.794,-122.44,28
37.794,-122.418,15
37.794,-122.423,14
37.794,-122.447,12
37.794,-122.395,30
37.794,-122.421,7
37.794,-122.441,26
37.794,-122.427,7
37.794,-122.445,20
37.794,-122.428,11
37.794,-122.433,16
37.794,-122.411,8
37.794,-122.396,24
37.794,-122.438,24
37.794,-122.419,5
37.794,-122.407,6
37.794,-122.439,5
37.794,-122.394,10
37.794,-122.43,8
37.794,-122.397,6
37.794,-122.446,19
37.794,-122.399,6
37.794,-122.41,5
37.794,-122.417,4
37.794,-122.436,9
37.794,-122.424,5
37.794,-122.442,18
37.794,-122.392,1
37.794,-122.432,6
37.794,-122.4,7
37.794,-122.403,3
37.794,-122.402,5
37.794,-122.437,14
37.794,-122.435,4
37.794,-122.444,9
37.794,-122.431,1
37.794,-122.429,3
37.794,-122.401,9
37.794,-122.404,4
37.794,-122.422,3
37.794,-122.414,2
37.794,-122.42,1
37.795,-122.438,14
37.795,-122.425,11
37.795,-122.441,11
37.795,-122.401,3
37.795,-122.445,23
37.795,-122.44,18
37.795,-122.426,5
37.795,-122.395,4
37.795,-122.434,9
37.795,-122.419,7
37.795,-122.442,22
37.795,-122.396,1
37.795,-122.398,7
37.795,-122.423,16
37.795,-122.397,12
37.795,-122.432,16
37.795,-122.444,19
37.795,-122.447,11
37.795,-122.394,8
37.795,-122.433,12
37.795,-122.406,4
37.795,-122.399,13
37.795,-122.413,16
37.795,-122.393,4
37.795,-122.418,16
37.795,-122.428,13
37.795,-122.435,15
37.795,-122.417,5
37.795,-122.443,24
37.795,-122.439,11
37.795,-122.431,7
37.795,-122.424,6
37.795,-122.403,11
37.795,-122.405,9
37.795,-122.446,9
37.795,-122.437,15
37.795,-122.411,8
37.795,-122.43,12
37.795,-122.4,13
37.795,-122.422,6
37.795,-122.407,1
37.795,-122.402,7
37.795,-122.409,1
37.795,-122.415,8
37.795,-122.427,10
37.795,-122.429,10
37.795,-122.436,3
37.795,-122.421,5
37.795,-122.414,1
37.795,-122.42,4
37.795,-122.412,1
37.795,-122.404,6
37.796,-122.403,17
37.796,-122.432,20
37.796,-122.394,8
37.796,-122.442,25
37.796,-122.417,8
37.796,-122.426,4
37.796,-122.437,14
37.796,-122.418,15
37.796,-122.419,5
37.796,-122.44,16
37.796,-122.441,7
37.796,-122.439,14
37.796,-122.435,10
37.796,-122.427,14
37.796,-122.413,10
37.796,-122.444,13
37.796,-122.395,15
37.796,-122.405,11
37.796,-122.415,8
37.796,-122.438,11
37.796,-122.429,6
37.796,-122.398,13
37.796,-122.402,13
37.796,-122.412,5
37.796,-122.433,8
37.796,-122.447,10
37.796,-122.446,11
37.796,-122.425,11
37.796,-122.397,10
37.796,-122.431,1
37.796,-122.4,9
37.796,-122.422,11
37.796,-122.424,10
37.796,-122.42,6
37.796,-122.423,10
37.796,-122.409,5
37.796,-122.43,8
37.796,-122.41,2
37.796,-122.445,8
37.796,-122.401,7
37.796,-122.414,11
37.796,-122.421,12
37.796,-122.436,4
37.796,-122.399,7
37.796,-122.428,4
37.796,-122.434,3
37.796,-122.443,12
37.796,-122.408,1
37.796,-122.404,9
37.796,-122.416,1
37.797,-122.435,12
37.797,-122.444,19
37.797,-122.415,13
37.797,-122.426,8
37.797,-122.405,13
37.797,-122.396,11
37.797,-122.439,10
37.797,-122.442,13
37.797,-122.447,9
37.797,-122.418,8
37.797,-122.429,9
37.797,-122.397,12
37.797,-122.403,14
37.797,-122.427,7
37.797,-122.401,12
37.797,-122.423,10
37.797,-122.44,19
37.797,-122.432,8
37.797,-122.404,9
37.797,-122.425,4
37.797,-122.416,3
37.797,-122.402,10
37.797,-122.434,10
37.797,-122.446,10
37.797,-122.419,9
37.797,-122.409,6
37.797,-122.417,3
37.797,-122.441,14
37.797,-122.424,14
37.797,-122.431,8
37.797,-122.445,10
37.797,-122.42,4
37.797,-122.438,6
37.797,-122.4,13
37.797,-122.43,8
37.797,-122.437,9
37.797,-122.414,11
37.797,-122.422,4
37.797,-122.399,7
37.797,-122.421,4
37.797,-122.436,5
37.797,-122.443,7
37.797,-122.428,5
37.797,-122.398,11
37.797,-122.433,6
37.797,-122.411,5
37.797,-122.412,1
37.798,-122.432,9
37.798,-122.402,14
37.798,-122.4,8
37.798,-122.43,17
37.798,-122.399,8
37.798,-122.439,9
37.798,-122.422,8
37.798,-122.418,10
37.798,-122.419,23
37.798,-122.415,7
37.798,-122.437,14
37.798,-122.433,10
37.798,-122.446,9
37.798,-122.44,5
37.798,-122.396,6
37.798,-122.442,5
37.798,-122.401,11
37.798,-122.431,11
37.798,-122.406,8
37.798,-122.412,2
37.798,-122.42,5
37.798,-122.423,6
37.798,-122.416,7
37.798,-122.426,21
37.798,-122.424,13
37.798,-122.408,3
37.798,-122.447,5
37.798,-122.438,7
37.798,-122.443,7
37.798,-122.417,13
37.798,-122.444,5
37.798,-122.413,10
37.798,-122.434,2
37.798,-122.414,19
37.798,-122.429,8
37.798,-122.441,9
37.798,-122.41,8
37.798,-122.445,1
37.798,-122.421,9
37.798,-122.398,3
37.798,-122.405,9
37.798,-122.404,11
37.798,-122.397,7
37.798,-122.428,4
37.798,-122.436,6
37.798,-122.407,3
37.798,-122.435,5
37.798,-122.427,5
37.798,-122.425,2
37.798,-122.411,1
37.798,-122.403,5
37.799,-122.417,18
37.799,-122.418,6
37.799,-122.416,18
37.799,-122.399,11
37.799,-122.441,14
37.799,-122.438,5
37.799,-122.44,12
37.799,-122.434,10
37.799,-122.419,17
37.799,-122.4,10
37.799,-122.404,11
37.799,-122.402,11
37.799,-122.397,4
37.799,-122.414,40
37.799,-122.401,11
37.799,-122.436,13
37.799,-122.432,5
37.799,-122.447,10
37.799,-122.446,15
37.799,-122.426,5
37.799,-122.435,8
37.799,-122.42,4
37.799,-122.429,6
37.799,-122.445,5
37.799,-122.439,5
37.799,-122.43,3
37.799,-122.424,18
37.799,-122.431,9
37.799,-122.415,29
37.799,-122.408,7
37.799,-122.444,2
37.799,-122.421,6
37.799,-122.437,2
37.799,-122.433,8
37.799,-122.407,6
37.799,-122.406,8
37.799,-122.422,1
37.799,-122.443,4
37.799,-122.398,18
37.799,-122.427,8
37.799,-122.442,10
37.799,-122.413,6
37.799,-122.428,7
37.799,-122.412,5
37.799,-122.405,16
37.799,-122.409,6
37.799,-122.41,4
37.799,-122.425,4
37.799,-122.403,5
37.8,-122.432,11
37.8,-122.398,10
37.8,-122.446,11
37.8,-122.41,20
37.8,-122.443,7
37.8,-122.411,3
37.8,-122.447,30
37.8,-122.436,11
37.8,-122.402,8
37.8,-122.44,6
37.8,-122.409,9
37.8,-122.408,2
37.8,-122.419,29
37.8,-122.399,9
37.8,-122.434,10
37.8,-122.4,9
37.8,-122.431,10
37.8,-122.423,18
37.8,-122.438,8
37.8,-122.417,8
37.8,-122.437,11
37.8,-122.403,7
37.8,-122.416,14
37.8,-122.421,16
37.8,-122.424,11
37.8,-122.414,6
37.8,-122.439,12
37.8,-122.418,20
37.8,-122.404,8
37.8,-122.43,4
37.8,-122.415,7
37.8,-122.428,6
37.8,-122.407,5
37.8,-122.422,5
